Time,System Production (W)
09/12/2022 00:00,"0"
09/12/2022 00:15,"0"
09/12/2022 00:30,"0"
09/12/2022 00:45,"0"
09/12/2022 01:00,"0"
09/12/2022 01:15,"0"
09/12/2022 01:30,"0"
09/12/2022 01:45,"0"
09/12/2022 02:00,"0"
09/12/2022 02:15,"0"
09/12/2022 02:30,"0"
09/12/2022 02:45,"0"
09/12/2022 03:00,"0"
09/12/2022 03:15,"0"
09/12/2022 03:30,"0"
09/12/2022 03:45,"0"
09/12/2022 04:00,"0"
09/12/2022 04:15,"0"
09/12/2022 04:30,"0"
09/12/2022 04:45,"0"
09/12/2022 05:00,"0"
09/12/2022 05:15,"0"
09/12/2022 05:30,"0"
09/12/2022 05:45,"0"
09/12/2022 06:00,"0"
09/12/2022 06:15,"0"
09/12/2022 06:30,"0"
09/12/2022 06:45,"0.9993"
09/12/2022 07:00,"9.9069"
09/12/2022 07:15,"56.7744"
09/12/2022 07:30,"99.5012"
09/12/2022 07:45,"126.0633"
09/12/2022 08:00,"151.7648"
09/12/2022 08:15,"249.851"
09/12/2022 08:30,"307.5068"
09/12/2022 08:45,"298.983"
09/12/2022 09:00,"288.2958"
09/12/2022 09:15,"415.7425"
09/12/2022 09:30,"629.416"
09/12/2022 09:45,"611.2073"
09/12/2022 10:00,"554.5023"
09/12/2022 10:15,"814.1443"
09/12/2022 10:30,"869.7765"
09/12/2022 10:45,"1035.653"
09/12/2022 11:00,"1050.3823"
09/12/2022 11:15,"1218.111"
09/12/2022 11:30,"1199.1976"
09/12/2022 11:45,"1157.8595"
09/12/2022 12:00,"1901.4227"
09/12/2022 12:15,"2238.1548"
09/12/2022 12:30,"2414.7656"
09/12/2022 12:45,"2773.4558"
09/12/2022 13:00,"2662.9978"
09/12/2022 13:15,"3011.3582"
09/12/2022 13:30,"3169.7217"
09/12/2022 13:45,"3393.4453"
09/12/2022 14:00,"3346.7344"
09/12/2022 14:15,"3134.4934"
09/12/2022 14:30,"3127.0996"
09/12/2022 14:45,"2851.2075"
09/12/2022 15:00,"3173.759"
09/12/2022 15:15,"2639.9465"
