Time,System Production (W)
03/06/2023 00:00,"0"
03/06/2023 00:15,"0"
03/06/2023 00:30,"0"
03/06/2023 00:45,"0"
03/06/2023 01:00,"0"
03/06/2023 01:15,"0"
03/06/2023 01:30,"0"
03/06/2023 01:45,"0"
03/06/2023 02:00,"0"
03/06/2023 02:15,"0"
03/06/2023 02:30,"0"
03/06/2023 02:45,"0"
03/06/2023 03:00,"0"
03/06/2023 03:15,"0"
03/06/2023 03:30,"0"
03/06/2023 03:45,"0"
03/06/2023 04:00,"0"
03/06/2023 04:15,"0"
03/06/2023 04:30,"0"
03/06/2023 04:45,"0"
03/06/2023 05:00,"0"
03/06/2023 05:15,"0"
03/06/2023 05:30,"0"
03/06/2023 05:45,"0"
03/06/2023 06:00,"0"
03/06/2023 06:15,"0"
03/06/2023 06:30,"0"
03/06/2023 06:45,"0"
03/06/2023 07:00,"0"
03/06/2023 07:15,"0"
03/06/2023 07:30,"6.1034"
03/06/2023 07:45,"30.8972"
03/06/2023 08:00,"57.4785"
03/06/2023 08:15,"79.0819"
03/06/2023 08:30,"114.525"
03/06/2023 08:45,"143.1611"
03/06/2023 09:00,"163.7643"
03/06/2023 09:15,"304.6022"
03/06/2023 09:30,"391.2126"
03/06/2023 09:45,"396.6422"
03/06/2023 10:00,"804.4475"
03/06/2023 10:15,"992.1852"
03/06/2023 10:30,"1123.6818"
03/06/2023 10:45,"1204.1387"
03/06/2023 11:00,"1465.0922"
03/06/2023 11:15,"1522.3781"
03/06/2023 11:30,"2264.2476"
03/06/2023 11:45,"1595.6943"
03/06/2023 12:00,"2470.4863"
03/06/2023 12:15,"1838.5377"
03/06/2023 12:30,"2941.551"
03/06/2023 12:45,"2533.4299"
03/06/2023 13:00,"2801.1235"
03/06/2023 13:15,"1111.0732"
03/06/2023 13:30,"890.4085"
03/06/2023 13:45,"710.9763"
03/06/2023 14:00,"465.7957"
03/06/2023 14:15,"1018.8665"
03/06/2023 14:30,"1262.7886"
03/06/2023 14:45,"1122.9412"
03/06/2023 15:00,"964.191"
03/06/2023 15:15,"764.3895"
03/06/2023 15:30,"642.8505"
03/06/2023 15:45,"464.2148"
03/06/2023 16:00,"382.5464"
03/06/2023 16:15,"278.9144"
03/06/2023 16:30,"125.0929"
03/06/2023 16:45,"163.2082"
03/06/2023 17:00,"101.4446"
03/06/2023 17:15,"50.4211"
03/06/2023 17:30,"20.6772"
03/06/2023 17:45,"0"
03/06/2023 18:00,"0"
03/06/2023 18:15,"0"
03/06/2023 18:30,"0"
03/06/2023 18:45,"0"
03/06/2023 19:00,"0"
