Time,System Production (W)
12/26/2022 00:00,"0"
12/26/2022 00:15,"0"
12/26/2022 00:30,"0"
12/26/2022 00:45,"0"
12/26/2022 01:00,"0"
12/26/2022 01:15,"0"
12/26/2022 01:30,"0"
12/26/2022 01:45,"0"
12/26/2022 02:00,"0"
12/26/2022 02:15,"0"
12/26/2022 02:30,"0"
12/26/2022 02:45,"0"
12/26/2022 03:00,"0"
12/26/2022 03:15,"0"
12/26/2022 03:30,"0"
12/26/2022 03:45,"0"
12/26/2022 04:00,"0"
12/26/2022 04:15,"0"
12/26/2022 04:30,"0"
12/26/2022 04:45,"0"
12/26/2022 05:00,"0"
12/26/2022 05:15,"0"
12/26/2022 05:30,"0"
12/26/2022 05:45,"0"
12/26/2022 06:00,"0"
12/26/2022 06:15,"0"
12/26/2022 06:30,"0"
12/26/2022 06:45,"0"
12/26/2022 07:00,"0"
12/26/2022 07:15,"0"
12/26/2022 07:30,"0"
12/26/2022 07:45,"0"
12/26/2022 08:00,"0"
12/26/2022 08:15,"0"
12/26/2022 08:30,"0"
12/26/2022 08:45,"0"
12/26/2022 09:00,"0"
12/26/2022 09:15,"11.6273"
12/26/2022 09:30,"55.5432"
12/26/2022 09:45,"51.4936"
12/26/2022 10:00,"10.7822"
12/26/2022 10:15,"0.5303"
12/26/2022 10:30,"0"
12/26/2022 10:45,"7.8283"
12/26/2022 11:00,"59.9609"
12/26/2022 11:15,"297.8611"
12/26/2022 11:30,"357.2949"
12/26/2022 11:45,"162.1996"
12/26/2022 12:00,"87.3736"
12/26/2022 12:15,"399.1949"
12/26/2022 12:30,"420.4911"
12/26/2022 12:45,"278.8459"
12/26/2022 13:00,"229.0437"
12/26/2022 13:15,"328.9948"
12/26/2022 13:30,"407.6989"
12/26/2022 13:45,"1136.6073"
12/26/2022 14:00,"1730.8842"
12/26/2022 14:15,"1539.4778"
12/26/2022 14:30,"1218.2212"
12/26/2022 14:45,"998.3101"
12/26/2022 15:00,"233.3971"
12/26/2022 15:15,"778.8024"
12/26/2022 15:30,"272.5282"
12/26/2022 15:45,"53.0823"
12/26/2022 16:00,"1.9153"
12/26/2022 16:15,"0"
12/26/2022 16:30,"0"
12/26/2022 16:45,"0"
12/26/2022 17:00,"0"
12/26/2022 17:15,"0"
12/26/2022 17:30,"0"
12/26/2022 17:45,"0"
12/26/2022 18:00,"0"
12/26/2022 18:15,"0"
12/26/2022 18:30,"0"
12/26/2022 18:45,"0"
12/26/2022 19:00,"0"
12/26/2022 19:15,"0"
12/26/2022 19:30,"0"
12/26/2022 19:45,"0"
12/26/2022 20:00,"0"
12/26/2022 20:15,"0"
12/26/2022 20:30,"0"
12/26/2022 20:45,"0"
12/26/2022 21:00,"0"
12/26/2022 21:15,"0"
