Time,System Production (W)
01/16/2023 00:00,"0"
01/16/2023 00:15,"0"
01/16/2023 00:30,"0"
01/16/2023 00:45,"0"
01/16/2023 01:00,"0"
01/16/2023 01:15,"0"
01/16/2023 01:30,"0"
01/16/2023 01:45,"0"
01/16/2023 02:00,"0"
01/16/2023 02:15,"0"
01/16/2023 02:30,"0"
01/16/2023 02:45,"0"
01/16/2023 03:00,"0"
01/16/2023 03:15,"0"
01/16/2023 03:30,"0"
01/16/2023 03:45,"0"
01/16/2023 04:00,"0"
01/16/2023 04:15,"0"
01/16/2023 04:30,"0"
01/16/2023 04:45,"0"
01/16/2023 05:00,"0"
01/16/2023 05:15,"0"
01/16/2023 05:30,"0"
01/16/2023 05:45,"0"
01/16/2023 06:00,"0"
01/16/2023 06:15,"0"
01/16/2023 06:30,"0"
01/16/2023 06:45,"0"
01/16/2023 07:00,"0"
01/16/2023 07:15,"0"
01/16/2023 07:30,"0"
01/16/2023 07:45,"0"
01/16/2023 08:00,"0"
01/16/2023 08:15,"0"
01/16/2023 08:30,"0"
01/16/2023 08:45,"0"
01/16/2023 09:00,"0.51"
01/16/2023 09:15,"14.1357"
01/16/2023 09:30,"71.5002"
01/16/2023 09:45,"148.6008"
01/16/2023 10:00,"122.5037"
01/16/2023 10:15,"105.1695"
01/16/2023 10:30,"132.3509"
01/16/2023 10:45,"119.6898"
01/16/2023 11:00,"74.3507"
01/16/2023 11:15,"103.2851"
01/16/2023 11:30,"131.7326"
01/16/2023 11:45,"26.9466"
01/16/2023 12:00,"19.8692"
01/16/2023 12:15,"57.5718"
01/16/2023 12:30,"50.8169"
01/16/2023 12:45,"68.323"
01/16/2023 13:00,"87.3496"
01/16/2023 13:15,"87.9345"
01/16/2023 13:30,"106.3472"
01/16/2023 13:45,"120.886"
01/16/2023 14:00,"46.292"
01/16/2023 14:15,"35.7921"
01/16/2023 14:30,"33.3916"
01/16/2023 14:45,"61.2321"
01/16/2023 15:00,"65.5787"
01/16/2023 15:15,"37.0279"
01/16/2023 15:30,"3.6109"
01/16/2023 15:45,"8.0224"
01/16/2023 16:00,"0.0874"
01/16/2023 16:15,"0"
01/16/2023 16:30,"0"
01/16/2023 16:45,"0"
01/16/2023 17:00,"0"
01/16/2023 17:15,"0"
01/16/2023 17:30,"0"
01/16/2023 17:45,"0"
01/16/2023 18:00,"0"
01/16/2023 18:15,"0"
01/16/2023 18:30,"0"
01/16/2023 18:45,"0"
01/16/2023 19:00,"0"
01/16/2023 19:15,"0"
01/16/2023 19:30,"0"
01/16/2023 19:45,"0"
01/16/2023 20:00,"0"
01/16/2023 20:15,"0"
01/16/2023 20:30,"0"
01/16/2023 20:45,"0"
