Time,System Production (W)
10/31/2022 00:00,"0"
10/31/2022 00:15,"0"
10/31/2022 00:30,"0"
10/31/2022 00:45,"0"
10/31/2022 01:00,"0"
10/31/2022 01:15,"0"
10/31/2022 01:30,"0"
10/31/2022 01:45,"0"
10/31/2022 02:00,"0"
10/31/2022 02:15,"0"
10/31/2022 02:30,"0"
10/31/2022 02:45,"0"
10/31/2022 03:00,"0"
10/31/2022 03:15,"0"
10/31/2022 03:30,"0"
10/31/2022 03:45,"0"
10/31/2022 04:00,"0"
10/31/2022 04:15,"0"
10/31/2022 04:30,"0"
10/31/2022 04:45,"0"
10/31/2022 05:00,"0"
10/31/2022 05:15,"0"
10/31/2022 05:30,"0"
10/31/2022 05:45,"0"
10/31/2022 06:00,"0"
10/31/2022 06:15,"0"
10/31/2022 06:30,"0"
10/31/2022 06:45,"0"
10/31/2022 07:00,"0"
10/31/2022 07:15,"0"
10/31/2022 07:30,"1.2685"
10/31/2022 07:45,"32.5955"
10/31/2022 08:00,"72.1503"
10/31/2022 08:15,"80.2061"
10/31/2022 08:30,"185.2984"
10/31/2022 08:45,"314.9556"
10/31/2022 09:00,"296.3807"
10/31/2022 09:15,"287.3974"
10/31/2022 09:30,"382.3779"
10/31/2022 09:45,"408.4609"
10/31/2022 10:00,"436.2029"
10/31/2022 10:15,"558.1443"
10/31/2022 10:30,"761.5067"
10/31/2022 10:45,"927.3401"
10/31/2022 11:00,"1001.5319"
10/31/2022 11:15,"1420.2284"
10/31/2022 11:30,"1060.5883"
10/31/2022 11:45,"1202.448"
10/31/2022 12:00,"1649.9154"
10/31/2022 12:15,"652.2814"
10/31/2022 12:30,"677.4781"
10/31/2022 12:45,"1092.8378"
10/31/2022 13:00,"856.6459"
10/31/2022 13:15,"824.0007"
10/31/2022 13:30,"602.8023"
10/31/2022 13:45,"468.9969"
10/31/2022 14:00,"481.2375"
10/31/2022 14:15,"450.1245"
10/31/2022 14:30,"1279.5883"
10/31/2022 14:45,"1540.5433"
10/31/2022 15:00,"539.161"
10/31/2022 15:15,"351.2393"
10/31/2022 15:30,"344.296"
10/31/2022 15:45,"315.5769"
10/31/2022 16:00,"124.0629"
10/31/2022 16:15,"10.4783"
10/31/2022 16:30,"1.7662"
10/31/2022 16:45,"0"
10/31/2022 17:00,"0"
10/31/2022 17:15,"0"
