Time,System Production (W)
09/05/2022 00:00,"0"
09/05/2022 00:15,"0"
09/05/2022 00:30,"0"
09/05/2022 00:45,"0"
09/05/2022 01:00,"0"
09/05/2022 01:15,"0"
09/05/2022 01:30,"0"
09/05/2022 01:45,"0"
09/05/2022 02:00,"0"
09/05/2022 02:15,"0"
09/05/2022 02:30,"0"
09/05/2022 02:45,"0"
09/05/2022 03:00,"0"
09/05/2022 03:15,"0"
09/05/2022 03:30,"0"
09/05/2022 03:45,"0"
09/05/2022 04:00,"0"
09/05/2022 04:15,"0"
09/05/2022 04:30,"0"
09/05/2022 04:45,"0"
09/05/2022 05:00,"0"
09/05/2022 05:15,"0"
09/05/2022 05:30,"0"
09/05/2022 05:45,"0"
09/05/2022 06:00,"0"
09/05/2022 06:15,"0"
09/05/2022 06:30,"0"
09/05/2022 06:45,"0"
09/05/2022 07:00,"5.4469"
09/05/2022 07:15,"31.3226"
09/05/2022 07:30,"53.3587"
09/05/2022 07:45,"87.1487"
09/05/2022 08:00,"116.627"
09/05/2022 08:15,"147.7461"
09/05/2022 08:30,"200.2463"
09/05/2022 08:45,"260.8851"
09/05/2022 09:00,"273.7137"
09/05/2022 09:15,"263.4836"
09/05/2022 09:30,"301.2755"
09/05/2022 09:45,"399.6702"
09/05/2022 10:00,"550.1829"
09/05/2022 10:15,"804.0169"
09/05/2022 10:30,"896.2367"
09/05/2022 10:45,"1038.6775"
09/05/2022 11:00,"1195.9509"
09/05/2022 11:15,"1588.7555"
09/05/2022 11:30,"1896.4071"
09/05/2022 11:45,"2004.9127"
09/05/2022 12:00,"2121.9231"
09/05/2022 12:15,"2194.1382"
09/05/2022 12:30,"2256.4199"
09/05/2022 12:45,"2525.0908"
09/05/2022 13:00,"2753.5332"
09/05/2022 13:15,"2954.0835"
09/05/2022 13:30,"3068.3264"
09/05/2022 13:45,"3148.6868"
09/05/2022 14:00,"2963.771"
09/05/2022 14:15,"3495.3005"
09/05/2022 14:30,"3288.0303"
09/05/2022 14:45,"2099.7156"
09/05/2022 15:00,"3219.8616"
09/05/2022 15:15,"1441.7552"
09/05/2022 15:30,"2527.2883"
09/05/2022 15:45,"2868.0273"
09/05/2022 16:00,"1788.635"
09/05/2022 16:15,"2161.5852"
09/05/2022 16:30,"2010.4178"
09/05/2022 16:45,"3271.2874"
09/05/2022 17:00,"2339.1096"
09/05/2022 17:15,"3024.9805"
09/05/2022 17:30,"2998.5244"
09/05/2022 17:45,"1897.9507"
09/05/2022 18:00,"2232.2031"
09/05/2022 18:15,"803.2773"
09/05/2022 18:30,"357.022"
09/05/2022 18:45,"223.6385"
09/05/2022 19:00,"140.6798"
09/05/2022 19:15,"81.0359"
09/05/2022 19:30,"30.3055"
09/05/2022 19:45,"3.7977"
09/05/2022 20:00,"0"
09/05/2022 20:15,"0"
09/05/2022 20:30,"0"
09/05/2022 20:45,"0"
09/05/2022 21:00,"0"
09/05/2022 21:15,"0"
09/05/2022 21:30,"0"
09/05/2022 21:45,"0"
09/05/2022 22:00,"0"
09/05/2022 22:15,"0"
09/05/2022 22:30,"0"
09/05/2022 22:45,"0"
09/05/2022 23:00,"0"
09/05/2022 23:15,"0"
09/05/2022 23:30,"0"
09/05/2022 23:45,"0"
09/06/2022 00:00,"0"
09/06/2022 00:15,"0"
09/06/2022 00:30,"0"
09/06/2022 00:45,"0"
09/06/2022 01:00,"0"
09/06/2022 01:15,"0"
09/06/2022 01:30,"0"
09/06/2022 01:45,"0"
09/06/2022 02:00,"0"
09/06/2022 02:15,"0"
09/06/2022 02:30,"0"
09/06/2022 02:45,"0"
09/06/2022 03:00,"0"
09/06/2022 03:15,"0"
09/06/2022 03:30,"0"
09/06/2022 03:45,"0"
09/06/2022 04:00,"0"
09/06/2022 04:15,"0"
09/06/2022 04:30,"0"
09/06/2022 04:45,"0"
09/06/2022 05:00,"0"
09/06/2022 05:15,"0"
09/06/2022 05:30,"0"
09/06/2022 05:45,"0"
09/06/2022 06:00,"0"
09/06/2022 06:15,"0"
09/06/2022 06:30,"0"
09/06/2022 06:45,"0"
09/06/2022 07:00,"0"
09/06/2022 07:15,"0"
09/06/2022 07:30,"19.2314"
09/06/2022 07:45,"79.524"
09/06/2022 08:00,"137.7515"
09/06/2022 08:15,"242.3841"
09/06/2022 08:30,"254.4895"
09/06/2022 08:45,"141.7971"
09/06/2022 09:00,"100.7251"
09/06/2022 09:15,"278.5844"
09/06/2022 09:30,"544.8352"
09/06/2022 09:45,"558.8945"
09/06/2022 10:00,"613.129"
09/06/2022 10:15,"698.7491"
09/06/2022 10:30,"498.9507"
09/06/2022 10:45,"998.5508"
09/06/2022 11:00,"1376.8702"
09/06/2022 11:15,"1747.3092"
09/06/2022 11:30,"1907.6365"
09/06/2022 11:45,"1010.185"
09/06/2022 12:00,"2215.8296"
09/06/2022 12:15,"2333.554"
09/06/2022 12:30,"2534.2034"
09/06/2022 12:45,"2453.8958"
09/06/2022 13:00,"2837.5105"
09/06/2022 13:15,"2963.2173"
09/06/2022 13:30,"3101.5386"
09/06/2022 13:45,"3350.3391"
09/06/2022 14:00,"2616.1353"
09/06/2022 14:15,"3377.3298"
09/06/2022 14:30,"3379.8513"
09/06/2022 14:45,"3351.4875"
09/06/2022 15:00,"2960.5137"
09/06/2022 15:15,"3296.3826"
09/06/2022 15:30,"3569.8628"
09/06/2022 15:45,"3575.0073"
09/06/2022 16:00,"2607.3706"
09/06/2022 16:15,"3698.478"
09/06/2022 16:30,"3612.3511"
09/06/2022 16:45,"2409.4111"
09/06/2022 17:00,"2390.071"
09/06/2022 17:15,"684.2526"
09/06/2022 17:30,"707.3915"
09/06/2022 17:45,"1579.4298"
09/06/2022 18:00,"1590.7271"
09/06/2022 18:15,"807.4015"
09/06/2022 18:30,"1783.6974"
09/06/2022 18:45,"805.004"
09/06/2022 19:00,"251.2499"
09/06/2022 19:15,"156.1882"
09/06/2022 19:30,"95.9644"
09/06/2022 19:45,"42.6827"
09/06/2022 20:00,"6.8678"
09/06/2022 20:15,"0"
09/06/2022 20:30,"0"
09/06/2022 20:45,"0"
09/06/2022 21:00,"0"
09/06/2022 21:15,"0"
09/06/2022 21:30,"0"
09/06/2022 21:45,"0"
09/06/2022 22:00,"0"
09/06/2022 22:15,"0"
09/06/2022 22:30,"0"
09/06/2022 22:45,"0"
09/06/2022 23:00,"0"
09/06/2022 23:15,"0"
09/06/2022 23:30,"0"
09/06/2022 23:45,"0"
09/07/2022 00:00,"0"
09/07/2022 00:15,"0"
09/07/2022 00:30,"0"
09/07/2022 00:45,"0"
09/07/2022 01:00,"0"
09/07/2022 01:15,"0"
09/07/2022 01:30,"0"
09/07/2022 01:45,"0"
09/07/2022 02:00,"0"
09/07/2022 02:15,"0"
09/07/2022 02:30,"0"
09/07/2022 02:45,"0"
09/07/2022 03:00,"0"
09/07/2022 03:15,"0"
09/07/2022 03:30,"0"
09/07/2022 03:45,"0"
09/07/2022 04:00,"0"
09/07/2022 04:15,"0"
09/07/2022 04:30,"0"
09/07/2022 04:45,"0"
09/07/2022 05:00,"0"
09/07/2022 05:15,"0"
09/07/2022 05:30,"0"
09/07/2022 05:45,"0"
09/07/2022 06:00,"0"
09/07/2022 06:15,"0"
09/07/2022 06:30,"0"
09/07/2022 06:45,"0"
09/07/2022 07:00,"0"
09/07/2022 07:15,"14.6903"
09/07/2022 07:30,"50.3834"
09/07/2022 07:45,"59.3655"
09/07/2022 08:00,"120.4905"
09/07/2022 08:15,"288.8913"
09/07/2022 08:30,"452.8301"
09/07/2022 08:45,"521.7543"
09/07/2022 09:00,"465.8455"
09/07/2022 09:15,"456.0282"
09/07/2022 09:30,"285.9192"
09/07/2022 09:45,"199.6324"
09/07/2022 10:00,"239.6784"
09/07/2022 10:15,"346.2827"
09/07/2022 10:30,"528.681"
09/07/2022 10:45,"789.0571"
09/07/2022 11:00,"630.2773"
09/07/2022 11:15,"1041.8938"
09/07/2022 11:30,"1204.1528"
09/07/2022 11:45,"976.9695"
09/07/2022 12:00,"1341.2015"
09/07/2022 12:15,"1618.9178"
09/07/2022 12:30,"3552.7122"
09/07/2022 12:45,"3081.9204"
09/07/2022 13:00,"2633.7107"
09/07/2022 13:15,"1099.163"
09/07/2022 13:30,"1929.1168"
09/07/2022 13:45,"3704.592"
09/07/2022 14:00,"3677.1851"
09/07/2022 14:15,"2897.6672"
09/07/2022 14:30,"3815.1438"
09/07/2022 14:45,"3862.2808"
09/07/2022 15:00,"3760.8232"
09/07/2022 15:15,"3863.6045"
09/07/2022 15:30,"3949.835"
09/07/2022 15:45,"3862.231"
09/07/2022 16:00,"3704.22"
09/07/2022 16:15,"3595.1184"
09/07/2022 16:30,"3108.4143"
09/07/2022 16:45,"2507.4658"
09/07/2022 17:00,"1629.6926"
09/07/2022 17:15,"1322.9011"
09/07/2022 17:30,"2069.04"
09/07/2022 17:45,"1698.925"
09/07/2022 18:00,"1143.3755"
09/07/2022 18:15,"439.4405"
09/07/2022 18:30,"357.6685"
09/07/2022 18:45,"454.8568"
09/07/2022 19:00,"333.9913"
09/07/2022 19:15,"78.8789"
09/07/2022 19:30,"25.4069"
09/07/2022 19:45,"3.7838"
09/07/2022 20:00,"0"
09/07/2022 20:15,"0"
09/07/2022 20:30,"0"
09/07/2022 20:45,"0"
09/07/2022 21:00,"0"
09/07/2022 21:15,"0"
09/07/2022 21:30,"0"
09/07/2022 21:45,"0"
09/07/2022 22:00,"0"
09/07/2022 22:15,"0"
09/07/2022 22:30,"0"
09/07/2022 22:45,"0"
09/07/2022 23:00,"0"
09/07/2022 23:15,"0"
09/07/2022 23:30,"0"
09/07/2022 23:45,"0"
09/08/2022 00:00,"0"
09/08/2022 00:15,"0"
09/08/2022 00:30,"0"
09/08/2022 00:45,"0"
09/08/2022 01:00,"0"
09/08/2022 01:15,"0"
09/08/2022 01:30,"0"
09/08/2022 01:45,"0"
09/08/2022 02:00,"0"
09/08/2022 02:15,"0"
09/08/2022 02:30,"0"
09/08/2022 02:45,"0"
09/08/2022 03:00,"0"
09/08/2022 03:15,"0"
09/08/2022 03:30,"0"
09/08/2022 03:45,"0"
09/08/2022 04:00,"0"
09/08/2022 04:15,"0"
09/08/2022 04:30,"0"
09/08/2022 04:45,"0"
09/08/2022 05:00,"0"
09/08/2022 05:15,"0"
09/08/2022 05:30,"0"
09/08/2022 05:45,"0"
09/08/2022 06:00,"0"
09/08/2022 06:15,"0"
09/08/2022 06:30,"0"
