Time,System Production (W)
10/03/2022 00:00,"0"
10/03/2022 00:15,"0"
10/03/2022 00:30,"0"
10/03/2022 00:45,"0"
10/03/2022 01:00,"0"
10/03/2022 01:15,"0"
10/03/2022 01:30,"0"
10/03/2022 01:45,"0"
10/03/2022 02:00,"0"
10/03/2022 02:15,"0"
10/03/2022 02:30,"0"
10/03/2022 02:45,"0"
10/03/2022 03:00,"0"
10/03/2022 03:15,"0"
10/03/2022 03:30,"0"
10/03/2022 03:45,"0"
10/03/2022 04:00,"0"
10/03/2022 04:15,"0"
10/03/2022 04:30,"0"
10/03/2022 04:45,"0"
10/03/2022 05:00,"0"
10/03/2022 05:15,"0"
10/03/2022 05:30,"0"
10/03/2022 05:45,"0"
10/03/2022 06:00,"0"
10/03/2022 06:15,"0"
10/03/2022 06:30,"0"
10/03/2022 06:45,"0"
10/03/2022 07:00,"0"
10/03/2022 07:15,"0"
10/03/2022 07:30,"0"
10/03/2022 07:45,"3.2167"
10/03/2022 08:00,"23.3838"
10/03/2022 08:15,"49.411"
10/03/2022 08:30,"77.5662"
10/03/2022 08:45,"102.6833"
10/03/2022 09:00,"125.0501"
10/03/2022 09:15,"141.1376"
10/03/2022 09:30,"155.4925"
10/03/2022 09:45,"172.2159"
10/03/2022 10:00,"218.0908"
10/03/2022 10:15,"339.8919"
10/03/2022 10:30,"536.1904"
10/03/2022 10:45,"781.6216"
10/03/2022 11:00,"1039.8066"
10/03/2022 11:15,"1304.7572"
10/03/2022 11:30,"1526.4913"
10/03/2022 11:45,"1786.1031"
10/03/2022 12:00,"1996.7574"
10/03/2022 12:15,"1938.4221"
10/03/2022 12:30,"2182.1047"
10/03/2022 12:45,"2471.7737"
10/03/2022 13:00,"2587.8232"
10/03/2022 13:15,"2862.6855"
10/03/2022 13:30,"2074.8601"
10/03/2022 13:45,"2090.2122"
10/03/2022 14:00,"1984.9146"
10/03/2022 14:15,"1632.0692"
10/03/2022 14:30,"2064.4233"
10/03/2022 14:45,"2569.21"
10/03/2022 15:00,"2990.2959"
10/03/2022 15:15,"1617.5022"
10/03/2022 15:30,"1291.0127"
10/03/2022 15:45,"1774.1987"
10/03/2022 16:00,"1440.974"
10/03/2022 16:15,"1017.8904"
10/03/2022 16:30,"911.1896"
10/03/2022 16:45,"1064.3051"
10/03/2022 17:00,"1059.8613"
10/03/2022 17:15,"1169.2856"
10/03/2022 17:30,"729.1164"
10/03/2022 17:45,"347.0581"
10/03/2022 18:00,"219.9824"
10/03/2022 18:15,"131.7884"
10/03/2022 18:30,"21.3115"
10/03/2022 18:45,"2.2717"
10/03/2022 19:00,"0"
10/03/2022 19:15,"0"
10/03/2022 19:30,"0"
10/03/2022 19:45,"0"
10/03/2022 20:00,"0"
10/03/2022 20:15,"0"
10/03/2022 20:30,"0"
10/03/2022 20:45,"0"
10/03/2022 21:00,"0"
10/03/2022 21:15,"0"
10/03/2022 21:30,"0"
10/03/2022 21:45,"0"
10/03/2022 22:00,"0"
10/03/2022 22:15,"0"
10/03/2022 22:30,"0"
10/03/2022 22:45,"0"
10/03/2022 23:00,"0"
10/03/2022 23:15,"0"
10/03/2022 23:30,"0"
10/03/2022 23:45,"0"
10/04/2022 00:00,"0"
10/04/2022 00:15,"0"
10/04/2022 00:30,"0"
10/04/2022 00:45,"0"
10/04/2022 01:00,"0"
10/04/2022 01:15,"0"
10/04/2022 01:30,"0"
10/04/2022 01:45,"0"
10/04/2022 02:00,"0"
10/04/2022 02:15,"0"
10/04/2022 02:30,"0"
10/04/2022 02:45,"0"
10/04/2022 03:00,"0"
