Time,System Production (W)
01/30/2023 00:00,"0"
01/30/2023 00:15,"0"
01/30/2023 00:30,"0"
01/30/2023 00:45,"0"
01/30/2023 01:00,"0"
01/30/2023 01:15,"0"
01/30/2023 01:30,"0"
01/30/2023 01:45,"0"
01/30/2023 02:00,"0"
01/30/2023 02:15,"0"
01/30/2023 02:30,"0"
01/30/2023 02:45,"0"
01/30/2023 03:00,"0"
01/30/2023 03:15,"0"
01/30/2023 03:30,"0"
01/30/2023 03:45,"0"
01/30/2023 04:00,"0"
01/30/2023 04:15,"0"
01/30/2023 04:30,"0"
01/30/2023 04:45,"0"
01/30/2023 05:00,"0"
01/30/2023 05:15,"0"
01/30/2023 05:30,"0"
01/30/2023 05:45,"0"
01/30/2023 06:00,"0"
01/30/2023 06:15,"0"
01/30/2023 06:30,"0"
01/30/2023 06:45,"0"
01/30/2023 07:00,"0"
01/30/2023 07:15,"0"
01/30/2023 07:30,"0"
01/30/2023 07:45,"0"
01/30/2023 08:00,"0"
01/30/2023 08:15,"0"
01/30/2023 08:30,"2.871"
01/30/2023 08:45,"14.5818"
01/30/2023 09:00,"26.5905"
01/30/2023 09:15,"69.7403"
01/30/2023 09:30,"102.7795"
01/30/2023 09:45,"289.1835"
01/30/2023 10:00,"324.4499"
01/30/2023 10:15,"242.4138"
01/30/2023 10:30,"127.009"
01/30/2023 10:45,"197.8188"
01/30/2023 11:00,"681.9445"
01/30/2023 11:15,"947.0931"
01/30/2023 11:30,"418.3802"
01/30/2023 11:45,"683.1754"
01/30/2023 12:00,"1563.109"
01/30/2023 12:15,"1734.4429"
01/30/2023 12:30,"1759.088"
01/30/2023 12:45,"812.9204"
01/30/2023 13:00,"565.3973"
01/30/2023 13:15,"1614.1344"
01/30/2023 13:30,"1060.7351"
01/30/2023 13:45,"1652.1636"
01/30/2023 14:00,"1097.1449"
01/30/2023 14:15,"670.351"
01/30/2023 14:30,"1234.9209"
01/30/2023 14:45,"769.4154"
01/30/2023 15:00,"1304.493"
01/30/2023 15:15,"1507.8108"
01/30/2023 15:30,"1260.0156"
01/30/2023 15:45,"510.9703"
01/30/2023 16:00,"502.0916"
01/30/2023 16:15,"127.5623"
01/30/2023 16:30,"85.0758"
01/30/2023 16:45,"26.8399"
01/30/2023 17:00,"1.2221"
01/30/2023 17:15,"0"
01/30/2023 17:30,"0"
01/30/2023 17:45,"0"
01/30/2023 18:00,"0"
01/30/2023 18:15,"0"
01/30/2023 18:30,"0"
01/30/2023 18:45,"0"
01/30/2023 19:00,"0"
01/30/2023 19:15,"0"
01/30/2023 19:30,"0"
01/30/2023 19:45,"0"
01/30/2023 20:00,"0"
01/30/2023 20:15,"0"
01/30/2023 20:30,"0"
01/30/2023 20:45,"0"
01/30/2023 21:00,"0"
01/30/2023 21:15,"0"
01/30/2023 21:30,"0"
01/30/2023 21:45,"0"
01/30/2023 22:00,"0"
01/30/2023 22:15,"0"
01/30/2023 22:30,"0"
01/30/2023 22:45,"0"
01/30/2023 23:00,"0"
01/30/2023 23:15,"0"
01/30/2023 23:30,"0"
01/30/2023 23:45,"0"
01/31/2023 00:00,"0"
01/31/2023 00:15,"0"
01/31/2023 00:30,"0"
01/31/2023 00:45,"0"
01/31/2023 01:00,"0"
01/31/2023 01:15,"0"
01/31/2023 01:30,"0"
01/31/2023 01:45,"0"
01/31/2023 02:00,"0"
01/31/2023 02:15,"0"
01/31/2023 02:30,"0"
01/31/2023 02:45,"0"
01/31/2023 03:00,"0"
01/31/2023 03:15,"0"
01/31/2023 03:30,"0"
01/31/2023 03:45,"0"
01/31/2023 04:00,"0"
01/31/2023 04:15,"0"
01/31/2023 04:30,"0"
01/31/2023 04:45,"0"
01/31/2023 05:00,"0"
01/31/2023 05:15,"0"
01/31/2023 05:30,"0"
01/31/2023 05:45,"0"
01/31/2023 06:00,"0"
01/31/2023 06:15,"0"
01/31/2023 06:30,"0"
01/31/2023 06:45,"0"
01/31/2023 07:00,"0"
01/31/2023 07:15,"0"
01/31/2023 07:30,"0"
01/31/2023 07:45,"0"
01/31/2023 08:00,"0"
01/31/2023 08:15,"0"
01/31/2023 08:30,"0"
01/31/2023 08:45,"0"
01/31/2023 09:00,"1.7115"
01/31/2023 09:15,"5.9332"
01/31/2023 09:30,"12.5395"
01/31/2023 09:45,"17.0228"
01/31/2023 10:00,"74.9395"
01/31/2023 10:15,"109.8688"
01/31/2023 10:30,"144.6057"
