Time,System Production (W)
12/19/2022 00:00,"0"
12/19/2022 00:15,"0"
12/19/2022 00:30,"0"
12/19/2022 00:45,"0"
12/19/2022 01:00,"0"
12/19/2022 01:15,"0"
12/19/2022 01:30,"0"
12/19/2022 01:45,"0"
12/19/2022 02:00,"0"
12/19/2022 02:15,"0"
12/19/2022 02:30,"0"
12/19/2022 02:45,"0"
12/19/2022 03:00,"0"
12/19/2022 03:15,"0"
12/19/2022 03:30,"0"
12/19/2022 03:45,"0"
12/19/2022 04:00,"0"
12/19/2022 04:15,"0"
12/19/2022 04:30,"0"
12/19/2022 04:45,"0"
12/19/2022 05:00,"0"
12/19/2022 05:15,"0"
12/19/2022 05:30,"0"
12/19/2022 05:45,"0"
12/19/2022 06:00,"0"
12/19/2022 06:15,"0"
12/19/2022 06:30,"0"
12/19/2022 06:45,"0"
12/19/2022 07:00,"0"
12/19/2022 07:15,"0"
12/19/2022 07:30,"0"
12/19/2022 07:45,"0"
12/19/2022 08:00,"0"
12/19/2022 08:15,"0"
12/19/2022 08:30,"0"
12/19/2022 08:45,"0"
12/19/2022 09:00,"0"
12/19/2022 09:15,"0"
12/19/2022 09:30,"0.2321"
12/19/2022 09:45,"0"
12/19/2022 10:00,"0.4928"
12/19/2022 10:15,"5.9178"
12/19/2022 10:30,"4.2039"
12/19/2022 10:45,"21.5326"
12/19/2022 11:00,"15.7753"
12/19/2022 11:15,"22.4346"
12/19/2022 11:30,"44.7883"
12/19/2022 11:45,"89.7645"
12/19/2022 12:00,"83.626"
12/19/2022 12:15,"24.2061"
12/19/2022 12:30,"27.2607"
12/19/2022 12:45,"50.5276"
12/19/2022 13:00,"44.7922"
12/19/2022 13:15,"15.574"
12/19/2022 13:30,"17.6745"
12/19/2022 13:45,"19.5249"
12/19/2022 14:00,"29.1232"
12/19/2022 14:15,"15.7818"
12/19/2022 14:30,"2.2638"
12/19/2022 14:45,"8.242"
12/19/2022 15:00,"0"
12/19/2022 15:15,"0"
12/19/2022 15:30,"0"
12/19/2022 15:45,"0"
12/19/2022 16:00,"0"
12/19/2022 16:15,"0"
12/19/2022 16:30,"0"
12/19/2022 16:45,"0"
12/19/2022 17:00,"0"
12/19/2022 17:15,"0"
12/19/2022 17:30,"0"
12/19/2022 17:45,"0"
12/19/2022 18:00,"0"
12/19/2022 18:15,"0"
12/19/2022 18:30,"0"
12/19/2022 18:45,"0"
12/19/2022 19:00,"0"
12/19/2022 19:15,"0"
12/19/2022 19:30,"0"
12/19/2022 19:45,"0"
12/19/2022 20:00,"0"
12/19/2022 20:15,"0"
12/19/2022 20:30,"0"
12/19/2022 20:45,"0"
12/19/2022 21:00,"0"
12/19/2022 21:15,"0"
12/19/2022 21:30,"0"
12/19/2022 21:45,"0"
12/19/2022 22:00,"0"
12/19/2022 22:15,"0"
12/19/2022 22:30,"0"
12/19/2022 22:45,"0"
12/19/2022 23:00,"0"
12/19/2022 23:15,"0"
12/19/2022 23:30,"0"
12/19/2022 23:45,"0"
12/20/2022 00:00,"0"
12/20/2022 00:15,"0"
12/20/2022 00:30,"0"
12/20/2022 00:45,"0"
12/20/2022 01:00,"0"
12/20/2022 01:15,"0"
12/20/2022 01:30,"0"
12/20/2022 01:45,"0"
12/20/2022 02:00,"0"
12/20/2022 02:15,"0"
12/20/2022 02:30,"0"
12/20/2022 02:45,"0"
12/20/2022 03:00,"0"
12/20/2022 03:15,"0"
12/20/2022 03:30,"0"
12/20/2022 03:45,"0"
12/20/2022 04:00,"0"
12/20/2022 04:15,"0"
12/20/2022 04:30,"0"
12/20/2022 04:45,"0"
12/20/2022 05:00,"0"
12/20/2022 05:15,"0"
12/20/2022 05:30,"0"
12/20/2022 05:45,"0"
12/20/2022 06:00,"0"
12/20/2022 06:15,"0"
12/20/2022 06:30,"0"
12/20/2022 06:45,"0"
12/20/2022 07:00,"0"
12/20/2022 07:15,"0"
12/20/2022 07:30,"0"
12/20/2022 07:45,"0"
12/20/2022 08:00,"0"
12/20/2022 08:15,"0"
12/20/2022 08:30,"0"
12/20/2022 08:45,"0"
12/20/2022 09:00,"0"
12/20/2022 09:15,"15.7062"
12/20/2022 09:30,"24.9381"
12/20/2022 09:45,"33.5321"
12/20/2022 10:00,"33.7731"
12/20/2022 10:15,"59.7276"
12/20/2022 10:30,"182.7977"
12/20/2022 10:45,"145.4969"
12/20/2022 11:00,"194.785"
12/20/2022 11:15,"142.3501"
12/20/2022 11:30,"157.9591"
12/20/2022 11:45,"286.8282"
12/20/2022 12:00,"252.7756"
12/20/2022 12:15,"151.5971"
12/20/2022 12:30,"109.5866"
12/20/2022 12:45,"24.526"
12/20/2022 13:00,"13.6171"
12/20/2022 13:15,"16.1813"
12/20/2022 13:30,"44.438"
12/20/2022 13:45,"26.3592"
