Time,System Production (W)
10/10/2022 00:00,"0"
10/10/2022 00:15,"0"
10/10/2022 00:30,"0"
10/10/2022 00:45,"0"
10/10/2022 01:00,"0"
10/10/2022 01:15,"0"
10/10/2022 01:30,"0"
10/10/2022 01:45,"0"
10/10/2022 02:00,"0"
10/10/2022 02:15,"0"
10/10/2022 02:30,"0"
10/10/2022 02:45,"0"
10/10/2022 03:00,"0"
10/10/2022 03:15,"0"
10/10/2022 03:30,"0"
10/10/2022 03:45,"0"
10/10/2022 04:00,"0"
10/10/2022 04:15,"0"
10/10/2022 04:30,"0"
10/10/2022 04:45,"0"
10/10/2022 05:00,"0"
10/10/2022 05:15,"0"
10/10/2022 05:30,"0"
10/10/2022 05:45,"0"
10/10/2022 06:00,"0"
10/10/2022 06:15,"0"
10/10/2022 06:30,"0"
10/10/2022 06:45,"0"
10/10/2022 07:00,"0"
10/10/2022 07:15,"0"
10/10/2022 07:30,"0"
10/10/2022 07:45,"0"
10/10/2022 08:00,"10.3702"
10/10/2022 08:15,"55.8163"
10/10/2022 08:30,"83.1438"
10/10/2022 08:45,"136.9497"
10/10/2022 09:00,"184.3916"
10/10/2022 09:15,"247.7171"
10/10/2022 09:30,"197.4155"
10/10/2022 09:45,"256.2856"
10/10/2022 10:00,"371.4553"
10/10/2022 10:15,"484.5294"
10/10/2022 10:30,"706.9367"
10/10/2022 10:45,"700.0591"
10/10/2022 11:00,"1072.3264"
10/10/2022 11:15,"955.2448"
10/10/2022 11:30,"1480.2987"
10/10/2022 11:45,"1267.6631"
10/10/2022 12:00,"1087.7911"
10/10/2022 12:15,"1413.3142"
10/10/2022 12:30,"2211.8306"
10/10/2022 12:45,"2441.3186"
10/10/2022 13:00,"1245.1849"
10/10/2022 13:15,"696.2655"
10/10/2022 13:30,"126.1895"
10/10/2022 13:45,"35.4434"
10/10/2022 14:00,"216.4256"
10/10/2022 14:15,"195.7422"
10/10/2022 14:30,"394.6809"
10/10/2022 14:45,"219.4453"
10/10/2022 15:00,"230.9937"
10/10/2022 15:15,"222.1236"
10/10/2022 15:30,"76.4632"
10/10/2022 15:45,"37.7399"
10/10/2022 16:00,"71.6793"
10/10/2022 16:15,"237.1588"
10/10/2022 16:30,"185.4386"
10/10/2022 16:45,"419.4618"
10/10/2022 17:00,"686.0862"
10/10/2022 17:15,"1596.5887"
10/10/2022 17:30,"1566.7354"
10/10/2022 17:45,"1465.072"
10/10/2022 18:00,"798.1976"
10/10/2022 18:15,"102.5997"
10/10/2022 18:30,"4.8959"
10/10/2022 18:45,"0"
10/10/2022 19:00,"0"
10/10/2022 19:15,"0"
10/10/2022 19:30,"0"
10/10/2022 19:45,"0"
10/10/2022 20:00,"0"
10/10/2022 20:15,"0"
10/10/2022 20:30,"0"
10/10/2022 20:45,"0"
10/10/2022 21:00,"0"
10/10/2022 21:15,"0"
10/10/2022 21:30,"0"
10/10/2022 21:45,"0"
10/10/2022 22:00,"0"
10/10/2022 22:15,"0"
10/10/2022 22:30,"0"
10/10/2022 22:45,"0"
10/10/2022 23:00,"0"
10/10/2022 23:15,"0"
10/10/2022 23:30,"0"
10/10/2022 23:45,"0"
10/11/2022 00:00,"0"
10/11/2022 00:15,"0"
10/11/2022 00:30,"0"
10/11/2022 00:45,"0"
10/11/2022 01:00,"0"
10/11/2022 01:15,"0"
10/11/2022 01:30,"0"
10/11/2022 01:45,"0"
10/11/2022 02:00,"0"
10/11/2022 02:15,"0"
10/11/2022 02:30,"0"
10/11/2022 02:45,"0"
10/11/2022 03:00,"0"
10/11/2022 03:15,"0"
10/11/2022 03:30,"0"
10/11/2022 03:45,"0"
10/11/2022 04:00,"0"
10/11/2022 04:15,"0"
10/11/2022 04:30,"0"
10/11/2022 04:45,"0"
10/11/2022 05:00,"0"
10/11/2022 05:15,"0"
10/11/2022 05:30,"0"
10/11/2022 05:45,"0"
10/11/2022 06:00,"0"
10/11/2022 06:15,"0"
10/11/2022 06:30,"0"
10/11/2022 06:45,"0"
10/11/2022 07:00,"0"
10/11/2022 07:15,"0"
10/11/2022 07:30,"0"
10/11/2022 07:45,"0"
10/11/2022 08:00,"3.9327"
10/11/2022 08:15,"25.8368"
10/11/2022 08:30,"75.3112"
10/11/2022 08:45,"124.5731"
10/11/2022 09:00,"154.2854"
10/11/2022 09:15,"192.5198"
10/11/2022 09:30,"203.3927"
10/11/2022 09:45,"210.7187"
10/11/2022 10:00,"240.906"
10/11/2022 10:15,"292.6215"
10/11/2022 10:30,"429.598"
10/11/2022 10:45,"651.1877"
10/11/2022 11:00,"843.9649"
10/11/2022 11:15,"1110.9213"
10/11/2022 11:30,"1329.754"
10/11/2022 11:45,"1573.9392"
10/11/2022 12:00,"1807.5758"
10/11/2022 12:15,"2019.3743"
10/11/2022 12:30,"2306.6838"
10/11/2022 12:45,"1724.1062"
10/11/2022 13:00,"2120.4688"
10/11/2022 13:15,"2794.2571"
10/11/2022 13:30,"2362.7896"
10/11/2022 13:45,"651.0733"
10/11/2022 14:00,"1636.7544"
10/11/2022 14:15,"659.2764"
10/11/2022 14:30,"618.0471"
10/11/2022 14:45,"2176.7561"
10/11/2022 15:00,"2160.3047"
10/11/2022 15:15,"1335.5129"
10/11/2022 15:30,"1427.165"
10/11/2022 15:45,"511.3908"
10/11/2022 16:00,"606.388"
10/11/2022 16:15,"565.1933"
10/11/2022 16:30,"1197.5989"
10/11/2022 16:45,"938.2587"
10/11/2022 17:00,"1786.6437"
10/11/2022 17:15,"1710.1941"
10/11/2022 17:30,"848.4787"
10/11/2022 17:45,"187.6391"
10/11/2022 18:00,"64.1096"
10/11/2022 18:15,"15.7071"
10/11/2022 18:30,"0.6834"
10/11/2022 18:45,"0"
10/11/2022 19:00,"0"
10/11/2022 19:15,"0"
10/11/2022 19:30,"0"
10/11/2022 19:45,"0"
10/11/2022 20:00,"0"
10/11/2022 20:15,"0"
10/11/2022 20:30,"0"
10/11/2022 20:45,"0"
10/11/2022 21:00,"0"
10/11/2022 21:15,"0"
10/11/2022 21:30,"0"
10/11/2022 21:45,"0"
10/11/2022 22:00,"0"
10/11/2022 22:15,"0"
10/11/2022 22:30,"0"
10/11/2022 22:45,"0"
10/11/2022 23:00,"0"
10/11/2022 23:15,"0"
10/11/2022 23:30,"0"
10/11/2022 23:45,"0"
10/12/2022 00:00,"0"
10/12/2022 00:15,"0"
10/12/2022 00:30,"0"
10/12/2022 00:45,"0"
10/12/2022 01:00,"0"
10/12/2022 01:15,"0"
10/12/2022 01:30,"0"
10/12/2022 01:45,"0"
10/12/2022 02:00,"0"
10/12/2022 02:15,"0"
10/12/2022 02:30,"0"
10/12/2022 02:45,"0"
10/12/2022 03:00,"0"
10/12/2022 03:15,"0"
10/12/2022 03:30,"0"
10/12/2022 03:45,"0"
10/12/2022 04:00,"0"
10/12/2022 04:15,"0"
10/12/2022 04:30,"0"
10/12/2022 04:45,"0"
10/12/2022 05:00,"0"
10/12/2022 05:15,"0"
10/12/2022 05:30,"0"
10/12/2022 05:45,"0"
10/12/2022 06:00,"0"
10/12/2022 06:15,"0"
10/12/2022 06:30,"0"
10/12/2022 06:45,"0"
10/12/2022 07:00,"0"
10/12/2022 07:15,"0"
10/12/2022 07:30,"0"
10/12/2022 07:45,"0"
10/12/2022 08:00,"1.2937"
10/12/2022 08:15,"12.0176"
10/12/2022 08:30,"47.5544"
10/12/2022 08:45,"92.3991"
10/12/2022 09:00,"124.2743"
10/12/2022 09:15,"143.2972"
10/12/2022 09:30,"186.5525"
10/12/2022 09:45,"185.7847"
10/12/2022 10:00,"209.2348"
10/12/2022 10:15,"364.4991"
10/12/2022 10:30,"670.0969"
10/12/2022 10:45,"949.1965"
10/12/2022 11:00,"647.0295"
10/12/2022 11:15,"735.9784"
10/12/2022 11:30,"660.063"
10/12/2022 11:45,"1519.3314"
10/12/2022 12:00,"1882.411"
10/12/2022 12:15,"2000.6378"
10/12/2022 12:30,"2204.5107"
10/12/2022 12:45,"2344.7014"
10/12/2022 13:00,"2582.3345"
10/12/2022 13:15,"2632.8018"
10/12/2022 13:30,"2864.3926"
10/12/2022 13:45,"2987.0986"
10/12/2022 14:00,"3066.3926"
10/12/2022 14:15,"3137.6582"
10/12/2022 14:30,"3190.9746"
10/12/2022 14:45,"3197.5408"
10/12/2022 15:00,"3228.0642"
10/12/2022 15:15,"3190.1023"
10/12/2022 15:30,"3186.571"
10/12/2022 15:45,"3145.6167"
10/12/2022 16:00,"3025.4553"
10/12/2022 16:15,"2784.52"
10/12/2022 16:30,"2453.5979"
10/12/2022 16:45,"1721.9547"
10/12/2022 17:00,"414.7033"
10/12/2022 17:15,"395.5543"
10/12/2022 17:30,"381.3388"
10/12/2022 17:45,"236.7404"
10/12/2022 18:00,"182.6215"
10/12/2022 18:15,"58.724"
10/12/2022 18:30,"0"
10/12/2022 18:45,"0"
10/12/2022 19:00,"0"
10/12/2022 19:15,"0"
10/12/2022 19:30,"0"
10/12/2022 19:45,"0"
10/12/2022 20:00,"0"
10/12/2022 20:15,"0"
10/12/2022 20:30,"0"
10/12/2022 20:45,"0"
10/12/2022 21:00,"0"
10/12/2022 21:15,"0"
10/12/2022 21:30,"0"
10/12/2022 21:45,"0"
10/12/2022 22:00,"0"
10/12/2022 22:15,"0"
10/12/2022 22:30,"0"
10/12/2022 22:45,"0"
10/12/2022 23:00,"0"
10/12/2022 23:15,"0"
10/12/2022 23:30,"0"
10/12/2022 23:45,"0"
