Time,System Production (W)
03/27/2023 00:00,"0"
03/27/2023 00:15,"0"
03/27/2023 00:30,"0"
03/27/2023 00:45,"0"
03/27/2023 01:00,"0"
03/27/2023 01:15,"0"
03/27/2023 01:30,"0"
03/27/2023 01:45,"0"
03/27/2023 02:00,"0"
03/27/2023 02:15,"0"
03/27/2023 02:30,"0"
03/27/2023 02:45,"0"
03/27/2023 03:00,"0"
03/27/2023 03:15,"0"
03/27/2023 03:30,"0"
03/27/2023 03:45,"0"
03/27/2023 04:00,"0"
03/27/2023 04:15,"0"
03/27/2023 04:30,"0"
03/27/2023 04:45,"0"
03/27/2023 05:00,"0"
03/27/2023 05:15,"0"
03/27/2023 05:30,"0"
03/27/2023 05:45,"0"
03/27/2023 06:00,"0"
03/27/2023 06:15,"0"
03/27/2023 06:30,"0"
03/27/2023 06:45,"0"
03/27/2023 07:00,"0"
03/27/2023 07:15,"0"
03/27/2023 07:30,"3.767"
03/27/2023 07:45,"22.1668"
03/27/2023 08:00,"49.4516"
03/27/2023 08:15,"98.0473"
03/27/2023 08:30,"127.3345"
03/27/2023 08:45,"125.3814"
03/27/2023 09:00,"216.3465"
03/27/2023 09:15,"398.3493"
03/27/2023 09:30,"242.4918"
03/27/2023 09:45,"495.6402"
03/27/2023 10:00,"398.075"
03/27/2023 10:15,"356.9001"
03/27/2023 10:30,"588.3527"
03/27/2023 10:45,"1035.7548"
03/27/2023 11:00,"1034.7496"
03/27/2023 11:15,"947.3915"
03/27/2023 11:30,"1593.0649"
03/27/2023 11:45,"1497.4072"
03/27/2023 12:00,"1791.7601"
03/27/2023 12:15,"2934.699"
03/27/2023 12:30,"3178.9192"
03/27/2023 12:45,"2794.7419"
03/27/2023 13:00,"2675.9561"
03/27/2023 13:15,"2062.1672"
03/27/2023 13:30,"572.8328"
03/27/2023 13:45,"2787.2273"
03/27/2023 14:00,"2221.6523"
03/27/2023 14:15,"4074.6641"
03/27/2023 14:30,"3487.9355"
03/27/2023 14:45,"3903.2043"
03/27/2023 15:00,"4707.0952"
03/27/2023 15:15,"2881.8665"
03/27/2023 15:30,"1525.327"
03/27/2023 15:45,"4705.2085"
03/27/2023 16:00,"3430.6919"
03/27/2023 16:15,"770.2014"
03/27/2023 16:30,"3930.6165"
03/27/2023 16:45,"4579.3667"
03/27/2023 17:00,"4012.8132"
03/27/2023 17:15,"3864.571"
03/27/2023 17:30,"1428.6359"
03/27/2023 17:45,"2346.6531"
03/27/2023 18:00,"2939.2385"
03/27/2023 18:15,"2776.7656"
03/27/2023 18:30,"637.8212"
03/27/2023 18:45,"593.5942"
03/27/2023 19:00,"863.7405"
03/27/2023 19:15,"231.6386"
03/27/2023 19:30,"44.432"
03/27/2023 19:45,"3.335"
03/27/2023 20:00,"0"
03/27/2023 20:15,"0"
03/27/2023 20:30,"0"
03/27/2023 20:45,"0"
03/27/2023 21:00,"0"
03/27/2023 21:15,"0"
03/27/2023 21:30,"0"
03/27/2023 21:45,"0"
03/27/2023 22:00,"0"
03/27/2023 22:15,"0"
03/27/2023 22:30,"0"
03/27/2023 22:45,"0"
03/27/2023 23:00,"0"
03/27/2023 23:15,"0"
03/27/2023 23:30,"0"
03/27/2023 23:45,"0"
03/28/2023 00:00,"0"
03/28/2023 00:15,"0"
03/28/2023 00:30,"0"
03/28/2023 00:45,"0"
03/28/2023 01:00,"0"
03/28/2023 01:15,"0"
03/28/2023 01:30,"0"
03/28/2023 01:45,"0"
03/28/2023 02:00,"0"
03/28/2023 02:15,"0"
03/28/2023 02:30,"0"
03/28/2023 02:45,"0"
03/28/2023 03:00,"0"
03/28/2023 03:15,"0"
03/28/2023 03:30,"0"
03/28/2023 03:45,"0"
03/28/2023 04:00,"0"
03/28/2023 04:15,"0"
03/28/2023 04:30,"0"
03/28/2023 04:45,"0"
03/28/2023 05:00,"0"
03/28/2023 05:15,"0"
03/28/2023 05:30,"0"
03/28/2023 05:45,"0"
03/28/2023 06:00,"0"
03/28/2023 06:15,"0"
03/28/2023 06:30,"0"
03/28/2023 06:45,"0"
03/28/2023 07:00,"0"
03/28/2023 07:15,"0"
03/28/2023 07:30,"12.6804"
03/28/2023 07:45,"49.9878"
03/28/2023 08:00,"132.7228"
03/28/2023 08:15,"214.1565"
03/28/2023 08:30,"318.9395"
03/28/2023 08:45,"285.5346"
03/28/2023 09:00,"449.5218"
03/28/2023 09:15,"541.0217"
03/28/2023 09:30,"503.1205"
03/28/2023 09:45,"396.8598"
03/28/2023 10:00,"456.17"
03/28/2023 10:15,"613.5712"
03/28/2023 10:30,"1216.502"
03/28/2023 10:45,"1210.9403"
03/28/2023 11:00,"1169.6106"
03/28/2023 11:15,"1233.4821"
03/28/2023 11:30,"1757.8776"
03/28/2023 11:45,"1012.5481"
03/28/2023 12:00,"1740.188"
03/28/2023 12:15,"1917.3046"
03/28/2023 12:30,"1086.1622"
03/28/2023 12:45,"1140.4406"
03/28/2023 13:00,"1546.7942"
03/28/2023 13:15,"1903.8796"
03/28/2023 13:30,"2280.1172"
03/28/2023 13:45,"1666.1448"
03/28/2023 14:00,"2602.2795"
03/28/2023 14:15,"3146.9062"
03/28/2023 14:30,"3542.4973"
03/28/2023 14:45,"2811.3286"
03/28/2023 15:00,"3437.4607"
03/28/2023 15:15,"2345.7463"
03/28/2023 15:30,"2344.3408"
03/28/2023 15:45,"2314.4109"
03/28/2023 16:00,"2757.1238"
03/28/2023 16:15,"1189.3221"
03/28/2023 16:30,"923.0557"
03/28/2023 16:45,"981.6388"
03/28/2023 17:00,"957.0765"
03/28/2023 17:15,"1016.0413"
03/28/2023 17:30,"1355.6324"
03/28/2023 17:45,"746.8918"
03/28/2023 18:00,"256.3205"
03/28/2023 18:15,"128.8149"
03/28/2023 18:30,"99.1835"
03/28/2023 18:45,"12.9747"
03/28/2023 19:00,"34.8948"
03/28/2023 19:15,"11.8984"
03/28/2023 19:30,"0.5054"
03/28/2023 19:45,"0"
03/28/2023 20:00,"0"
03/28/2023 20:15,"0"
03/28/2023 20:30,"0"
03/28/2023 20:45,"0"
03/28/2023 21:00,"0"
03/28/2023 21:15,"0"
03/28/2023 21:30,"0"
03/28/2023 21:45,"0"
03/28/2023 22:00,"0"
03/28/2023 22:15,"0"
03/28/2023 22:30,"0"
03/28/2023 22:45,"0"
03/28/2023 23:00,"0"
03/28/2023 23:15,"0"
03/28/2023 23:30,"0"
03/28/2023 23:45,"0"
03/29/2023 00:00,"0"
03/29/2023 00:15,"0"
03/29/2023 00:30,"0"
03/29/2023 00:45,"0"
03/29/2023 01:00,"0"
03/29/2023 01:15,"0"
03/29/2023 01:30,"0"
03/29/2023 01:45,"0"
03/29/2023 02:00,"0"
03/29/2023 02:15,"0"
03/29/2023 02:30,"0"
03/29/2023 02:45,"0"
03/29/2023 03:00,"0"
03/29/2023 03:15,"0"
03/29/2023 03:30,"0"
03/29/2023 03:45,"0"
03/29/2023 04:00,"0"
03/29/2023 04:15,"0"
03/29/2023 04:30,"0"
03/29/2023 04:45,"0"
03/29/2023 05:00,"0"
03/29/2023 05:15,"0"
03/29/2023 05:30,"0"
03/29/2023 05:45,"0"
03/29/2023 06:00,"0"
03/29/2023 06:15,"0"
03/29/2023 06:30,"0"
03/29/2023 06:45,"0"
03/29/2023 07:00,"0"
