Time,System Production (W)
02/06/2023 00:00,"0"
02/06/2023 00:15,"0"
02/06/2023 00:30,"0"
02/06/2023 00:45,"0"
02/06/2023 01:00,"0"
02/06/2023 01:15,"0"
02/06/2023 01:30,"0"
02/06/2023 01:45,"0"
02/06/2023 02:00,"0"
02/06/2023 02:15,"0"
02/06/2023 02:30,"0"
02/06/2023 02:45,"0"
02/06/2023 03:00,"0"
02/06/2023 03:15,"0"
02/06/2023 03:30,"0"
02/06/2023 03:45,"0"
02/06/2023 04:00,"0"
02/06/2023 04:15,"0"
02/06/2023 04:30,"0"
02/06/2023 04:45,"0"
02/06/2023 05:00,"0"
02/06/2023 05:15,"0"
02/06/2023 05:30,"0"
02/06/2023 05:45,"0"
02/06/2023 06:00,"0"
02/06/2023 06:15,"0"
02/06/2023 06:30,"0"
02/06/2023 06:45,"0"
02/06/2023 07:00,"0"
02/06/2023 07:15,"0"
02/06/2023 07:30,"0"
02/06/2023 07:45,"0"
02/06/2023 08:00,"0"
02/06/2023 08:15,"0"
02/06/2023 08:30,"7.9432"
02/06/2023 08:45,"44.2308"
02/06/2023 09:00,"93.0967"
02/06/2023 09:15,"189.8014"
02/06/2023 09:30,"227.8469"
02/06/2023 09:45,"225.5546"
02/06/2023 10:00,"343.051"
02/06/2023 10:15,"388.3183"
02/06/2023 10:30,"450.8987"
02/06/2023 10:45,"504.7923"
02/06/2023 11:00,"655.5597"
02/06/2023 11:15,"741.2617"
02/06/2023 11:30,"674.3722"
02/06/2023 11:45,"1322.9238"
02/06/2023 12:00,"1705.8064"
02/06/2023 12:15,"1533.9525"
02/06/2023 12:30,"1207.7073"
02/06/2023 12:45,"895.3509"
02/06/2023 13:00,"2015.9355"
02/06/2023 13:15,"2758.3462"
02/06/2023 13:30,"2287.5266"
02/06/2023 13:45,"2817.7651"
02/06/2023 14:00,"2144.3945"
02/06/2023 14:15,"1292.3113"
02/06/2023 14:30,"2788.4871"
02/06/2023 14:45,"1739.3079"
02/06/2023 15:00,"2227.5557"
02/06/2023 15:15,"2672.8811"
02/06/2023 15:30,"1789.4337"
02/06/2023 15:45,"1107.1907"
02/06/2023 16:00,"933.9915"
02/06/2023 16:15,"1054.3486"
02/06/2023 16:30,"670.6912"
02/06/2023 16:45,"293.4432"
02/06/2023 17:00,"50.7868"
02/06/2023 17:15,"0.5699"
02/06/2023 17:30,"0"
02/06/2023 17:45,"0"
02/06/2023 18:00,"0"
02/06/2023 18:15,"0"
02/06/2023 18:30,"0"
02/06/2023 18:45,"0"
02/06/2023 19:00,"0"
02/06/2023 19:15,"0"
02/06/2023 19:30,"0"
02/06/2023 19:45,"0"
02/06/2023 20:00,"0"
02/06/2023 20:15,"0"
02/06/2023 20:30,"0"
02/06/2023 20:45,"0"
02/06/2023 21:00,"0"
02/06/2023 21:15,"0"
02/06/2023 21:30,"0"
02/06/2023 21:45,"0"
02/06/2023 22:00,"0"
02/06/2023 22:15,"0"
02/06/2023 22:30,"0"
02/06/2023 22:45,"0"
02/06/2023 23:00,"0"
02/06/2023 23:15,"0"
02/06/2023 23:30,"0"
02/06/2023 23:45,"0"
02/07/2023 00:00,"0"
02/07/2023 00:15,"0"
