Time,System Production (W)
03/20/2023 00:00,"0"
03/20/2023 00:15,"0"
03/20/2023 00:30,"0"
03/20/2023 00:45,"0"
03/20/2023 01:00,"0"
03/20/2023 01:15,"0"
03/20/2023 01:30,"0"
03/20/2023 01:45,"0"
03/20/2023 02:00,"0"
03/20/2023 02:15,"0"
03/20/2023 02:30,"0"
03/20/2023 02:45,"0"
03/20/2023 03:00,"0"
03/20/2023 03:15,"0"
03/20/2023 03:30,"0"
03/20/2023 03:45,"0"
03/20/2023 04:00,"0"
03/20/2023 04:15,"0"
03/20/2023 04:30,"0"
03/20/2023 04:45,"0"
03/20/2023 05:00,"0"
03/20/2023 05:15,"0"
03/20/2023 05:30,"0"
03/20/2023 05:45,"0"
03/20/2023 06:00,"0"
03/20/2023 06:15,"0"
03/20/2023 06:30,"0"
03/20/2023 06:45,"0"
03/20/2023 07:00,"2.1797"
03/20/2023 07:15,"20.9393"
03/20/2023 07:30,"72.0836"
03/20/2023 07:45,"120.7176"
03/20/2023 08:00,"167.2697"
03/20/2023 08:15,"301.7379"
03/20/2023 08:30,"457.3875"
03/20/2023 08:45,"598.009"
03/20/2023 09:00,"640.8448"
03/20/2023 09:15,"696.2929"
03/20/2023 09:30,"616.3339"
03/20/2023 09:45,"684.448"
03/20/2023 10:00,"878.6532"
03/20/2023 10:15,"1112.1379"
03/20/2023 10:30,"1161.7567"
03/20/2023 10:45,"1023.8633"
03/20/2023 11:00,"1301.0354"
03/20/2023 11:15,"1127.1"
03/20/2023 11:30,"933.5571"
03/20/2023 11:45,"790.3078"
03/20/2023 12:00,"1072.2819"
03/20/2023 12:15,"690.5665"
03/20/2023 12:30,"806.6674"
03/20/2023 12:45,"557.8269"
03/20/2023 13:00,"503.123"
03/20/2023 13:15,"301.8389"
03/20/2023 13:30,"501.8909"
03/20/2023 13:45,"733.8768"
03/20/2023 14:00,"441.9772"
03/20/2023 14:15,"297.381"
03/20/2023 14:30,"527.4167"
03/20/2023 14:45,"344.1207"
03/20/2023 15:00,"240.9072"
03/20/2023 15:15,"267.9173"
03/20/2023 15:30,"261.1499"
03/20/2023 15:45,"232.8461"
03/20/2023 16:00,"114.5386"
03/20/2023 16:15,"137.4416"
03/20/2023 16:30,"74.9434"
03/20/2023 16:45,"65.1483"
03/20/2023 17:00,"27.9227"
03/20/2023 17:15,"52.4952"
03/20/2023 17:30,"36.9915"
03/20/2023 17:45,"14.1471"
03/20/2023 18:00,"0"
03/20/2023 18:15,"0"
03/20/2023 18:30,"0"
03/20/2023 18:45,"0"
03/20/2023 19:00,"0"
03/20/2023 19:15,"0"
03/20/2023 19:30,"0"
03/20/2023 19:45,"0"
03/20/2023 20:00,"0"
03/20/2023 20:15,"0"
03/20/2023 20:30,"0"
03/20/2023 20:45,"0"
03/20/2023 21:00,"0"
03/20/2023 21:15,"0"
03/20/2023 21:30,"0"
03/20/2023 21:45,"0"
03/20/2023 22:00,"0"
03/20/2023 22:15,"0"
03/20/2023 22:30,"0"
03/20/2023 22:45,"0"
03/20/2023 23:00,"0"
03/20/2023 23:15,"0"
03/20/2023 23:30,"0"
03/20/2023 23:45,"0"
03/21/2023 00:00,"0"
03/21/2023 00:15,"0"
03/21/2023 00:30,"0"
03/21/2023 00:45,"0"
03/21/2023 01:00,"0"
03/21/2023 01:15,"0"
03/21/2023 01:30,"0"
03/21/2023 01:45,"0"
03/21/2023 02:00,"0"
03/21/2023 02:15,"0"
03/21/2023 02:30,"0"
03/21/2023 02:45,"0"
03/21/2023 03:00,"0"
03/21/2023 03:15,"0"
03/21/2023 03:30,"0"
03/21/2023 03:45,"0"
03/21/2023 04:00,"0"
03/21/2023 04:15,"0"
03/21/2023 04:30,"0"
03/21/2023 04:45,"0"
03/21/2023 05:00,"0"
03/21/2023 05:15,"0"
03/21/2023 05:30,"0"
