Time,System Production (W)
08/01/2022 00:00,"0"
08/01/2022 00:15,"0"
08/01/2022 00:30,"0"
08/01/2022 00:45,"0"
08/01/2022 01:00,"0"
08/01/2022 01:15,"0"
08/01/2022 01:30,"0"
08/01/2022 01:45,"0"
08/01/2022 02:00,"0"
08/01/2022 02:15,"0"
08/01/2022 02:30,"0"
08/01/2022 02:45,"0"
08/01/2022 03:00,"0"
08/01/2022 03:15,"0"
08/01/2022 03:30,"0"
08/01/2022 03:45,"0"
08/01/2022 04:00,"0"
08/01/2022 04:15,"0"
08/01/2022 04:30,"0"
08/01/2022 04:45,"0"
08/01/2022 05:00,"0"
08/01/2022 05:15,"0"
08/01/2022 05:30,"0"
08/01/2022 05:45,"0"
08/01/2022 06:00,"13.6695"
08/01/2022 06:15,"72.9489"
08/01/2022 06:30,"57.0495"
08/01/2022 06:45,"69.5542"
08/01/2022 07:00,"136.8455"
08/01/2022 07:15,"166.4659"
08/01/2022 07:30,"206.9419"
08/01/2022 07:45,"251.2642"
08/01/2022 08:00,"316.2189"
08/01/2022 08:15,"372.5771"
08/01/2022 08:30,"436.7415"
08/01/2022 08:45,"391.7457"
08/01/2022 09:00,"369.74"
08/01/2022 09:15,"607.8455"
08/01/2022 09:30,"865.3108"
08/01/2022 09:45,"1005.5613"
08/01/2022 10:00,"949.9406"
08/01/2022 10:15,"1094.1736"
08/01/2022 10:30,"1566.8396"
08/01/2022 10:45,"1198.5131"
08/01/2022 11:00,"2113.4448"
08/01/2022 11:15,"1413.6927"
08/01/2022 11:30,"2020.4373"
08/01/2022 11:45,"1667.2793"
08/01/2022 12:00,"1851.467"
08/01/2022 12:15,"2550.2769"
08/01/2022 12:30,"2581.7473"
08/01/2022 12:45,"2240.8313"
08/01/2022 13:00,"2881.02"
08/01/2022 13:15,"3009.2534"
08/01/2022 13:30,"3394.7808"
08/01/2022 13:45,"3651.4072"
08/01/2022 14:00,"3259.5352"
08/01/2022 14:15,"3426.6658"
08/01/2022 14:30,"3546.7996"
08/01/2022 14:45,"3004.8894"
