Time,System Production (W)
01/09/2023 00:00,"0"
01/09/2023 00:15,"0"
01/09/2023 00:30,"0"
01/09/2023 00:45,"0"
01/09/2023 01:00,"0"
01/09/2023 01:15,"0"
01/09/2023 01:30,"0"
01/09/2023 01:45,"0"
01/09/2023 02:00,"0"
01/09/2023 02:15,"0"
01/09/2023 02:30,"0"
01/09/2023 02:45,"0"
01/09/2023 03:00,"0"
01/09/2023 03:15,"0"
01/09/2023 03:30,"0"
01/09/2023 03:45,"0"
01/09/2023 04:00,"0"
01/09/2023 04:15,"0"
01/09/2023 04:30,"0"
01/09/2023 04:45,"0"
01/09/2023 05:00,"0"
01/09/2023 05:15,"0"
01/09/2023 05:30,"0"
01/09/2023 05:45,"0"
01/09/2023 06:00,"0"
01/09/2023 06:15,"0"
01/09/2023 06:30,"0"
01/09/2023 06:45,"0"
01/09/2023 07:00,"0"
01/09/2023 07:15,"0"
01/09/2023 07:30,"0"
01/09/2023 07:45,"0"
01/09/2023 08:00,"0"
01/09/2023 08:15,"0"
01/09/2023 08:30,"0"
01/09/2023 08:45,"0"
01/09/2023 09:00,"4.4393"
01/09/2023 09:15,"6.4944"
01/09/2023 09:30,"19.3264"
01/09/2023 09:45,"19.8252"
01/09/2023 10:00,"99.876"
01/09/2023 10:15,"42.1106"
01/09/2023 10:30,"68.384"
01/09/2023 10:45,"74.4961"
01/09/2023 11:00,"121.5828"
01/09/2023 11:15,"192.961"
01/09/2023 11:30,"138.6354"
01/09/2023 11:45,"77.0554"
01/09/2023 12:00,"47.6783"
01/09/2023 12:15,"139.3983"
01/09/2023 12:30,"304.8938"
01/09/2023 12:45,"109.7891"
01/09/2023 13:00,"185.7724"
01/09/2023 13:15,"190.5038"
01/09/2023 13:30,"82.7673"
01/09/2023 13:45,"245.807"
01/09/2023 14:00,"225.7804"
01/09/2023 14:15,"100.0003"
01/09/2023 14:30,"96.3549"
01/09/2023 14:45,"97.084"
01/09/2023 15:00,"119.8848"
01/09/2023 15:15,"112.0222"
01/09/2023 15:30,"205.5634"
01/09/2023 15:45,"127.0169"
01/09/2023 16:00,"33.4434"
01/09/2023 16:15,"1.1403"
01/09/2023 16:30,"0"
01/09/2023 16:45,"0"
01/09/2023 17:00,"0"
01/09/2023 17:15,"0"
01/09/2023 17:30,"0"
01/09/2023 17:45,"0"
01/09/2023 18:00,"0"
01/09/2023 18:15,"0"
01/09/2023 18:30,"0"
01/09/2023 18:45,"0"
01/09/2023 19:00,"0"
01/09/2023 19:15,"0"
01/09/2023 19:30,"0"
01/09/2023 19:45,"0"
01/09/2023 20:00,"0"
01/09/2023 20:15,"0"
01/09/2023 20:30,"0"
01/09/2023 20:45,"0"
01/09/2023 21:00,"0"
01/09/2023 21:15,"0"
01/09/2023 21:30,"0"
01/09/2023 21:45,"0"
01/09/2023 22:00,"0"
01/09/2023 22:15,"0"
01/09/2023 22:30,"0"
01/09/2023 22:45,"0"
01/09/2023 23:00,"0"
01/09/2023 23:15,"0"
01/09/2023 23:30,"0"
01/09/2023 23:45,"0"
01/10/2023 00:00,"0"
01/10/2023 00:15,"0"
01/10/2023 00:30,"0"
01/10/2023 00:45,"0"
01/10/2023 01:00,"0"
01/10/2023 01:15,"0"
01/10/2023 01:30,"0"
01/10/2023 01:45,"0"
01/10/2023 02:00,"0"
01/10/2023 02:15,"0"
01/10/2023 02:30,"0"
01/10/2023 02:45,"0"
01/10/2023 03:00,"0"
01/10/2023 03:15,"0"
01/10/2023 03:30,"0"
01/10/2023 03:45,"0"
01/10/2023 04:00,"0"
01/10/2023 04:15,"0"
01/10/2023 04:30,"0"
01/10/2023 04:45,"0"
01/10/2023 05:00,"0"
01/10/2023 05:15,"0"
01/10/2023 05:30,"0"
01/10/2023 05:45,"0"
01/10/2023 06:00,"0"
01/10/2023 06:15,"0"
01/10/2023 06:30,"0"
01/10/2023 06:45,"0"
01/10/2023 07:00,"0"
01/10/2023 07:15,"0"
01/10/2023 07:30,"0"
01/10/2023 07:45,"0"
01/10/2023 08:00,"0"
01/10/2023 08:15,"0"
01/10/2023 08:30,"0"
01/10/2023 08:45,"0"
01/10/2023 09:00,"6.1501"
01/10/2023 09:15,"4.4619"
01/10/2023 09:30,"67.1247"
01/10/2023 09:45,"132.0337"
01/10/2023 10:00,"210.8261"
01/10/2023 10:15,"319.3192"
01/10/2023 10:30,"419.8836"
01/10/2023 10:45,"279.7331"
01/10/2023 11:00,"336.7433"
01/10/2023 11:15,"461.5252"
01/10/2023 11:30,"385.7877"
01/10/2023 11:45,"286.2069"
01/10/2023 12:00,"216.812"
01/10/2023 12:15,"406.7316"
01/10/2023 12:30,"407.6642"
01/10/2023 12:45,"344.8335"
01/10/2023 13:00,"344.5468"
01/10/2023 13:15,"278.4976"
01/10/2023 13:30,"293.042"
01/10/2023 13:45,"271.2519"
01/10/2023 14:00,"207.3385"
01/10/2023 14:15,"202.2103"
