Time,System Production (W)
03/13/2023 00:00,"0"
03/13/2023 00:15,"0"
03/13/2023 00:30,"0"
03/13/2023 00:45,"0"
03/13/2023 01:00,"0"
03/13/2023 01:15,"0"
03/13/2023 01:30,"0"
03/13/2023 01:45,"0"
03/13/2023 02:00,"0"
03/13/2023 02:15,"0"
03/13/2023 02:30,"0"
03/13/2023 02:45,"0"
03/13/2023 03:00,"0"
03/13/2023 03:15,"0"
03/13/2023 03:30,"0"
03/13/2023 03:45,"0"
03/13/2023 04:00,"0"
03/13/2023 04:15,"0"
03/13/2023 04:30,"0"
03/13/2023 04:45,"0"
03/13/2023 05:00,"0"
03/13/2023 05:15,"0"
03/13/2023 05:30,"0"
03/13/2023 05:45,"0"
03/13/2023 06:00,"0"
03/13/2023 06:15,"0"
03/13/2023 06:30,"0"
03/13/2023 06:45,"0"
03/13/2023 07:00,"0"
03/13/2023 07:15,"0"
03/13/2023 07:30,"0"
03/13/2023 07:45,"6.3611"
03/13/2023 08:00,"17.6014"
03/13/2023 08:15,"26.3354"
03/13/2023 08:30,"40.4181"
03/13/2023 08:45,"82.1333"
03/13/2023 09:00,"93.3781"
03/13/2023 09:15,"130.449"
03/13/2023 09:30,"448.1105"
03/13/2023 09:45,"710.5446"
03/13/2023 10:00,"845.2402"
03/13/2023 10:15,"616.6714"
03/13/2023 10:30,"484.1043"
03/13/2023 10:45,"569.0303"
03/13/2023 11:00,"1296.8228"
03/13/2023 11:15,"1071.0536"
03/13/2023 11:30,"1120.6493"
03/13/2023 11:45,"1088.7072"
03/13/2023 12:00,"1510.2046"
03/13/2023 12:15,"1150.3505"
03/13/2023 12:30,"665.7878"
03/13/2023 12:45,"630.9697"
03/13/2023 13:00,"868.9449"
03/13/2023 13:15,"1465.026"
03/13/2023 13:30,"2528.3645"
03/13/2023 13:45,"1590.5176"
03/13/2023 14:00,"3972.2654"
03/13/2023 14:15,"3821.2571"
03/13/2023 14:30,"2900.0879"
03/13/2023 14:45,"2659.0583"
03/13/2023 15:00,"2298.157"
03/13/2023 15:15,"3628.0933"
03/13/2023 15:30,"3423.1897"
03/13/2023 15:45,"3260.3682"
03/13/2023 16:00,"2670.9636"
03/13/2023 16:15,"2154.7361"
03/13/2023 16:30,"2126.0955"
03/13/2023 16:45,"2044.0563"
03/13/2023 17:00,"1848.6786"
03/13/2023 17:15,"1419.948"
03/13/2023 17:30,"738.3523"
03/13/2023 17:45,"255.1245"
03/13/2023 18:00,"104.6982"
03/13/2023 18:15,"4.8464"
03/13/2023 18:30,"0"
03/13/2023 18:45,"0"
03/13/2023 19:00,"0"
03/13/2023 19:15,"0"
03/13/2023 19:30,"0"
03/13/2023 19:45,"0"
03/13/2023 20:00,"0"
03/13/2023 20:15,"0"
03/13/2023 20:30,"0"
03/13/2023 20:45,"0"
03/13/2023 21:00,"0"
03/13/2023 21:15,"0"
03/13/2023 21:30,"0"
03/13/2023 21:45,"0"
03/13/2023 22:00,"0"
03/13/2023 22:15,"0"
03/13/2023 22:30,"0"
03/13/2023 22:45,"0"
